sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA10418810	ERP132582	ERX6700422	ERR7133216	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133216/SN116_Seq1_S11_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133216/SN116_Seq1_S11_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133216/SN116_Seq1_S11_L002_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133222	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133222/SN116_Seq1_S12_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133222/SN116_Seq1_S12_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133222/SN116_Seq1_S12_L004_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133224	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133224/SN116_Seq1_S9_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133224/SN116_Seq1_S9_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133224/SN116_Seq1_S9_L002_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133226	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133226/SN116_Seq1_S9_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133226/SN116_Seq1_S9_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133226/SN116_Seq1_S9_L004_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133231	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133231/SN116_Seq2_S6_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133231/SN116_Seq2_S6_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133231/SN116_Seq2_S6_L001_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133232	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133232/SN116_Seq2_S6_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133232/SN116_Seq2_S6_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133232/SN116_Seq2_S6_L002_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133217	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133217/SN116_Seq1_S11_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133217/SN116_Seq1_S11_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133217/SN116_Seq1_S11_L003_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133218	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133218/SN116_Seq1_S11_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133218/SN116_Seq1_S11_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133218/SN116_Seq1_S11_L004_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133227	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133227/SN116_Seq2_S5_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133227/SN116_Seq2_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133227/SN116_Seq2_S5_L001_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133228	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133228/SN116_Seq2_S5_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133228/SN116_Seq2_S5_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133228/SN116_Seq2_S5_L002_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133229	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133229/SN116_Seq2_S5_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133229/SN116_Seq2_S5_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133229/SN116_Seq2_S5_L003_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133233	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133233/SN116_Seq2_S6_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133233/SN116_Seq2_S6_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133233/SN116_Seq2_S6_L003_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133234	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133234/SN116_Seq2_S6_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133234/SN116_Seq2_S6_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133234/SN116_Seq2_S6_L004_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133235	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133235/SN116_Seq2_S7_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133235/SN116_Seq2_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133235/SN116_Seq2_S7_L001_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133236	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133236/SN116_Seq2_S7_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133236/SN116_Seq2_S7_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133236/SN116_Seq2_S7_L002_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133237	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133237/SN116_Seq2_S7_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133237/SN116_Seq2_S7_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133237/SN116_Seq2_S7_L003_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133241	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133241/SN116_Seq2_S8_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133241/SN116_Seq2_S8_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133241/SN116_Seq2_S8_L003_R2_001.fastq.gz	EBI
SAMEA10418810	ERP132582	ERX6700422	ERR7133242	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133242/SN116_Seq2_S8_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133242/SN116_Seq2_S8_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133242/SN116_Seq2_S8_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133244	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133244/SN143_Seq1_S25_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133244/SN143_Seq1_S25_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133244/SN143_Seq1_S25_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133247	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133247/SN143_Seq1_S26_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133247/SN143_Seq1_S26_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133247/SN143_Seq1_S26_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133254	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133254/SN143_Seq1_S27_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133254/SN143_Seq1_S27_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133254/SN143_Seq1_S27_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133255	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133255/SN143_Seq1_S28_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133255/SN143_Seq1_S28_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133255/SN143_Seq1_S28_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133268	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133268/SN143_Seq2_S7_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133268/SN143_Seq2_S7_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133268/SN143_Seq2_S7_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133243	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133243/SN143_Seq1_S25_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133243/SN143_Seq1_S25_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133243/SN143_Seq1_S25_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133245	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133245/SN143_Seq1_S25_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133245/SN143_Seq1_S25_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133245/SN143_Seq1_S25_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133248	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133248/SN143_Seq1_S26_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133248/SN143_Seq1_S26_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133248/SN143_Seq1_S26_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133251	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133251/SN143_Seq1_S27_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133251/SN143_Seq1_S27_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133251/SN143_Seq1_S27_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133253	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133253/SN143_Seq1_S27_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133253/SN143_Seq1_S27_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133253/SN143_Seq1_S27_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133257	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133257/SN143_Seq1_S28_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133257/SN143_Seq1_S28_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133257/SN143_Seq1_S28_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133261	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133261/SN143_Seq2_S5_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133261/SN143_Seq2_S5_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133261/SN143_Seq2_S5_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133264	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133264/SN143_Seq2_S6_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133264/SN143_Seq2_S6_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133264/SN143_Seq2_S6_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133265	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133265/SN143_Seq2_S6_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133265/SN143_Seq2_S6_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133265/SN143_Seq2_S6_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133267	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133267/SN143_Seq2_S7_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133267/SN143_Seq2_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133267/SN143_Seq2_S7_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133269	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133269/SN143_Seq2_S7_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133269/SN143_Seq2_S7_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133269/SN143_Seq2_S7_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133270	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133270/SN143_Seq2_S7_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133270/SN143_Seq2_S7_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133270/SN143_Seq2_S7_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133246	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133246/SN143_Seq1_S25_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133246/SN143_Seq1_S25_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133246/SN143_Seq1_S25_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133249	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133249/SN143_Seq1_S26_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133249/SN143_Seq1_S26_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133249/SN143_Seq1_S26_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133250	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133250/SN143_Seq1_S26_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133250/SN143_Seq1_S26_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133250/SN143_Seq1_S26_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133252	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133252/SN143_Seq1_S27_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133252/SN143_Seq1_S27_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133252/SN143_Seq1_S27_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133256	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133256/SN143_Seq1_S28_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133256/SN143_Seq1_S28_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133256/SN143_Seq1_S28_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133258	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133258/SN143_Seq1_S28_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133258/SN143_Seq1_S28_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133258/SN143_Seq1_S28_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133259	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133259/SN143_Seq2_S5_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133259/SN143_Seq2_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133259/SN143_Seq2_S5_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133260	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133260/SN143_Seq2_S5_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133260/SN143_Seq2_S5_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133260/SN143_Seq2_S5_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133262	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133262/SN143_Seq2_S5_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133262/SN143_Seq2_S5_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133262/SN143_Seq2_S5_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133263	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133263/SN143_Seq2_S6_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133263/SN143_Seq2_S6_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133263/SN143_Seq2_S6_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133266	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133266/SN143_Seq2_S6_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133266/SN143_Seq2_S6_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133266/SN143_Seq2_S6_L004_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133271	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133271/SN143_Seq2_S8_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133271/SN143_Seq2_S8_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133271/SN143_Seq2_S8_L001_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133272	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133272/SN143_Seq2_S8_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133272/SN143_Seq2_S8_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133272/SN143_Seq2_S8_L002_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133273	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133273/SN143_Seq2_S8_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133273/SN143_Seq2_S8_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133273/SN143_Seq2_S8_L003_R2_001.fastq.gz	EBI
SAMEA10418811	ERP132582	ERX6700423	ERR7133274	0	9544	Macaca mulatta	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133274/SN143_Seq2_S8_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133274/SN143_Seq2_S8_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133274/SN143_Seq2_S8_L004_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133277	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133277/SN074_S1_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133277/SN074_S1_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133277/SN074_S1_L002_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133281	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133281/SN074_S2_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133281/SN074_S2_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133281/SN074_S2_L002_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133282	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133282/SN074_S2_L003_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133282/SN074_S2_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133282/SN074_S2_L003_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133285	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133285/SN074_S3_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133285/SN074_S3_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133285/SN074_S3_L002_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133291	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133291/SN074_S4_L004_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133291/SN074_S4_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133291/SN074_S4_L004_R2_001.fastq.gz	EBI
SAMEA10418812	ERP132583	ERX6700425	ERR7133284	0	9598	Pan troglodytes	NextSeq 550	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133284/SN074_S3_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133284/SN074_S3_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR713/ERR7133284/SN074_S3_L001_R2_001.fastq.gz	EBI
